MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,O-to-M,MP,TDU,DU,U_H2 (mol/kg),D_H2 (cm2/s)
HUFHIB_clean,9.90019,1.32672440710628,7.46213,0.9042,0.773944,0.6998001648,2197.73,40.9090909090909,36.3636363636364,0,18.1818181818182,0,0,0,4.54545454545455,0,11.1111111111111,91,0.561728395061728,0.0488048778,0.000876515438174095
HUFHOH_clean,11.37997,1.45044265383272,7.84586,0.791329,0.921741,0.729400383789,2590.9,40.9090909090909,36.3636363636364,0,18.1818181818182,0,0,0,4.54545454545455,0,11.1111111111111,91,0.561728395061728,0.0539539139,0.00109803055050185
HUFHUN_clean,11.46361,1.40290454197231,8.17134,0.780594,0.957988,0.747799684872,2794.23,40.9090909090909,36.3636363636364,0,18.1818181818182,0,0,0,4.54545454545455,0,11.1111111111111,91,0.561728395061728,0.0567286654,0.00254932262792739
HUFJAV_clean,10.82518,1.50065847660398,7.21362,0.846584,0.841735,0.71259938324,2383.39,40.9090909090909,36.3636363636364,0,18.1818181818182,0,0,0,4.54545454545455,0,11.1111111111111,91,0.561728395061728,0.0505753626,0.00136747457687155
HUFJEZ_clean,8.97021,1.30594884352711,6.86873,1.02124,0.652342,0.66619774408,1764.2,40.9090909090909,36.3636363636364,0,18.1818181818182,0,0,0,4.54545454545455,0,11.1111111111111,91,0.561728395061728,0.0430809714,0.000607056701360229
HUJGEA_clean,12.53944,2.6170722544559,4.7914,0.822662,0.857703,0.705599665386,2605.28,51.1111111111111,24.4444444444444,20,0,0,0,0,4.44444444444444,9,8.69565217391304,141,0.766304347826087,0.0703742117,0.00097576548844504
HULCOI_clean,19.48655,2.64696733425339,7.36184,0.593799,1.31459,0.78060222741,3750.66,41.7721518987342,25.3164556962025,21.5189873417722,7.59493670886076,0,0,0,3.79746835443038,11.3333333333333,9.09090909090909,369,0.698863636363636,0.0836291134,0.00125754007462909
HULRIR_clean,9.43814,2.05263970596231,4.59805,1.24517,0.5074,0.631799258,1319.2,46.1538461538462,19.2307692307692,23.0769230769231,5.76923076923077,0,0,0,5.76923076923077,8,12.5,153,0.796875,0.0399130904,0.000998385346079264
HULTEP_clean,7.49376,1.45221433928333,5.16023,0.72122,0.958376,0.69119993872,3203.88,41.0958904109589,32.8767123287671,0,24.6575342465753,0,0,0,1.36986301369863,0,3.33333333333333,109,0.605555555555556,0.075699021,0.00127697434468678
HUMWIX_clean,14.98566,1.63185244391401,9.18322,0.727734,0.910497,0.662599623798,2061.37,42.3756019261637,46.2279293739968,7.70465489566613,0,0.481540930979133,1.28410914927769,0,1.92616372391653,8,4.54545454545455,121,0.458333333333333,0.0660513425,0.00146805674608398
HUPQIU_clean,11.12952,2.12095490918377,5.24741,1.02735,0.566115,0.58159824525,1572.51,47.9201331114809,35.9400998336107,13.477537437604,0,0,0,0,2.66222961730449,10.125,5.55555555555556,541,0.626157407407407,0.0360541731,0.00078029211384671
HUQGOR_clean,10.27351,1.42014254631511,7.23414,0.702938,0.982733,0.690800369554,2564.75,53.8922155688623,34.7305389221557,7.18562874251497,2.39520958083832,0,0,0,1.79640718562874,8,3.33333333333333,123,0.683333333333333,0.0705302797,0.00132802494029854
HUQGUX_clean,10.2361,1.40748644571894,7.27261,0.69251,1.00388,0.6951969388,2633.19,53.8922155688623,34.7305389221557,7.18562874251497,2.39520958083832,0,0,0,1.79640718562874,8,3.33333333333333,123,0.683333333333333,0.0706037883,0.00139124453734258
HUQHAE_clean,10.11008,1.32336259717345,7.63969,0.70182,0.978314,0.68660033148,2641.12,53.8922155688623,34.7305389221557,7.18562874251497,2.39520958083832,0,0,0,1.79640718562874,8,3.33333333333333,123,0.683333333333333,0.0708223224,0.00129664789454947
HUQHEI_clean,10.39855,1.41750149608156,7.33583,0.70723,0.9779,0.691600217,2567.28,53.3333333333333,33.9393939393939,7.27272727272727,3.63636363636364,0,0,0,1.81818181818182,8,3.40909090909091,121,0.6875,0.0693781509,0.00153488971026982
HUQHIM_clean,10.2269,1.17400517958655,8.71112,0.711062,0.962223,0.684200210826,2479.82,53.2934131736527,34.1317365269461,7.78443113772455,2.9940119760479,0,0,0,1.79640718562874,8.66666666666667,3.37078651685393,243,0.682584269662921,0.0700199413,0.00146044426606667
HUQHOS_clean,9.73841,1.36370141545631,7.14116,0.752041,0.900216,0.676999340856,2413.78,53.9877300613497,34.3558282208589,7.36196319018405,2.45398773006135,0,0,0,1.84049079754601,8,3.40909090909091,121,0.6875,0.0658871336,0.00132681659714211
HUQHUY_clean,12.11698,1.33436041556085,9.08074,0.619951,1.16267,0.72079842917,2933.88,54.3352601156069,34.6820809248555,6.9364161849711,2.3121387283237,0,0,0,1.73410404624277,8,3.19148936170213,513,0.68218085106383,0.0796699929,0.00248015512863224
HURFEH_clean,7.40163,1.40335745691788,5.27423,1.02718,0.61411,0.6308015098,1803.42,36,34,13,12,0,0,0,5,5.2,13.8888888888889,77,0.534722222222222,0.0492950951,0.000277629720403832
HURFUX_clean,6.75247,1.33554656286838,5.05596,1.0343,0.611426,0.6323979118,1846.94,34.9514563106796,35.9223300970874,12.621359223301,11.6504854368932,0,0,0,4.85436893203883,5.2,13.8888888888889,71,0.493055555555556,0.0509465988,0.000240322545287058
HURGEH_clean,7.76009,1.5002155568229,5.17265,1.0195,0.613242,0.625200219,1981.85,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,91,0.842592592592593,0.0434030927,0.000818290611433269
HUWHOY_clean,6.08119,1.49904109724112,4.05672,0.950744,0.673157,0.639999978808,2266.13,45.0980392156863,33.3333333333333,13.7254901960784,5.88235294117647,0,0,0,1.96078431372549,14,4.34782608695652,59,0.641304347826087,0.0607517025,0.000233062371200922
HUWPIA_clean,6.29862,1.35749338885189,4.63989,1.01225,0.527343,0.53380295175,1214.75,46.5116279069767,37.2093023255814,0,9.30232558139535,4.65116279069767,0,0,2.32558139534884,0,5,193,0.603125,0.0549047429,0.000286797862730455
HUWSUN_clean,6.32885,1.55201037804328,4.07784,0.837909,0.731105,0.612599459445,2359.4,46.1538461538462,39.5604395604396,6.59340659340659,6.59340659340659,0,0,0,1.0989010989011,12,2.38095238095238,97,0.577380952380952,0.0679241861,0.000662114148436868
HUYJUG_clean,9.25957,1.58001006748629,5.86045,0.936428,0.629627,0.589600352356,1093.48,43.9024390243902,39.0243902439024,9.75609756097561,4.8780487804878,0,0,0,2.4390243902439,8,5.55555555555556,121,0.560185185185185,0.0367075458,0.000989494845226625
HUYKAN_clean,9.77773,1.47107419365516,6.64666,0.912205,0.644153,0.587599587365,1198.37,43.9024390243902,39.0243902439024,9.75609756097561,4.8780487804878,0,0,0,2.4390243902439,8,5.55555555555556,121,0.560185185185185,0.0372392239,0.00161353558803065
HUYKUH_clean,11.74767,1.34950649959334,8.70516,0.798853,0.819675,0.654799832775,1739.27,44.4444444444444,31.1111111111111,17.7777777777778,4.44444444444444,0,0,0,2.22222222222222,16,5,157,0.654166666666667,0.0399007903,0.00159998022885467
HUZFEO_clean,5.36799,1.42921917308547,3.75589,1.02114,0.567992,0.57999935088,1090.63,45.5696202531646,37.9746835443038,0,15.1898734177215,0,0,0,1.26582278481013,0,2.77777777777778,43,0.597222222222222,0.0529484463,0.000169915574308907
HUZSOL_clean,9.96894,1.24550564535172,8.00393,0.905605,0.664749,0.602000018145,1422.68,47.6190476190476,34.9206349206349,11.9047619047619,1.58730158730159,0,0,0,3.96825396825397,6,8.33333333333333,153,0.6375,0.044635024,0.000812506909703682
HUZXEH_clean,10.51647,1.66336149765438,6.32242,0.652816,1.09771,0.71660265136,3301.64,50,35.1851851851852,11.1111111111111,1.85185185185185,0,0,0,1.85185185185185,12,3.7037037037037,281,0.650462962962963,0.0749068708,0.00103495239933066
HUZXIL_clean,10.514,1.48724230705033,7.06946,0.669354,1.04967,0.70260081318,3097.05,50,35.7142857142857,10.7142857142857,1.78571428571429,0,0,0,1.78571428571429,12,3.57142857142857,289,0.645089285714286,0.0724417521,0.000963879579580141
HUZXUX_clean,9.29118,1.49003375804861,6.23555,0.722566,0.942751,0.681199819066,2685.59,47.3282442748092,40.4580152671756,9.16030534351145,1.52671755725191,0,0,0,1.52671755725191,12,3.2258064516129,285,0.574596774193548,0.0648032584,0.000666200334683787
HUZYAE_clean,9.33073,1.11228556204172,8.38879,0.70416,0.973074,0.68519978784,2880.48,48.3870967741936,38.7096774193548,9.67741935483871,1.61290322580645,0,0,0,1.61290322580645,12,3.33333333333333,289,0.602083333333333,0.0728418498,0.00082326594488854
IBABOF_clean,5.93645,1.30494372636947,4.5492,1.10165,0.506515,0.55800224975,1497.5,42.2535211267606,28.169014084507,16.9014084507042,7.04225352112676,0,0,2.8169014084507,2.8169014084507,12,6.66666666666667,81,0.675,0.0451850362,0.000685175378193036
IBABOF01_clean,5.88201,1.29046631783328,4.55805,1.10239,0.504176,0.55579858064,1474.66,42.2535211267606,28.169014084507,16.9014084507042,7.04225352112676,0,0,2.8169014084507,2.8169014084507,12,6.66666666666667,81,0.675,0.0453265355,0.00066408499711248
IBABUL_clean,6.15206,1.3735220047153,4.47904,1.09763,0.50928,0.5590010064,1568.64,42.2535211267606,28.169014084507,16.9014084507042,7.04225352112676,0,0,2.8169014084507,2.8169014084507,12,6.66666666666667,81,0.675,0.0473567984,0.000307126401906386
IBACAS_clean,6.00206,1.29011637154636,4.65234,1.09941,0.507182,0.55760096262,1500.81,42.2535211267606,28.169014084507,16.9014084507042,7.04225352112676,0,0,2.8169014084507,2.8169014084507,12,6.66666666666667,81,0.675,0.0461894288,0.000442697383512856
IBIRES_clean,6.08051,1.61187545065106,3.77232,1.56855,0.345287,0.54159992385,743.994,43.1034482758621,34.4827586206897,0,8.62068965517241,1.72413793103448,0,5.17241379310345,6.89655172413793,0,16,121,0.605,0.0235494479,0.000562219419758983
IBIYOI_ion_b,5.57969,1.15692795753548,4.82285,1.97565,0.221193,0.43699995045,359.134,42.2535211267606,33.8028169014084,0,8.45070422535211,2.8169014084507,0,5.63380281690141,7.04225352112676,0,16.6666666666667,145,0.604166666666667,0.0143161307,0.00127877086112997
IBOTEY_clean,8.07557,1.12205420771891,7.19713,0.981503,0.595006,0.584000174018,1358.3,44.9438202247191,35.9550561797753,8.98876404494382,8.98876404494382,0,0,0,1.12359550561798,16,2.5,289,0.602083333333333,0.0427677369,0.000608034439951269
IBOTOI_clean,9.5634,1.47097095711398,6.50142,0.680526,1.05183,0.71579766258,3356.33,44.9438202247191,35.9550561797753,8.98876404494382,8.98876404494382,0,0,0,1.12359550561798,16,2.5,49,0.6125,0.0713924934,0.000886144143006217
IBOZIK_clean,6.1387,1.36614709443099,4.49344,0.940059,0.699317,0.657399239703,2303.48,36.7088607594937,40.5063291139241,12.6582278481013,5.06329113924051,0,0,0,5.06329113924051,5,13.7931034482759,27,0.46551724137931,0.0515439652,0.00123389875410798
IBUBAL_clean,8.56175,1.31706262767974,6.50064,1.3766,0.431061,0.5933985726,1161.09,38.8888888888889,26.3888888888889,16.6666666666667,12.5,0,0,0,5.55555555555556,6,14.2857142857143,149,0.665178571428571,0.0287987244,0.000264300902791616
IBUBIT_clean,11.26336,1.04298868796717,10.79912,0.878987,0.800467,0.703600086929,2166.48,39.5061728395062,24.6913580246914,14.8148148148148,14.8148148148148,0,0,0,6.17283950617284,4.8,15.625,89,0.6953125,0.0461680337,0.00101184157602358
ICAWUF_clean,8.09105,1.04930442349566,7.71087,1.03438,0.552602,0.57160045676,1315.18,50.5928853754941,37.9446640316205,6.32411067193676,3.16205533596838,0,0,0,1.97628458498024,6.4,3.90625,161,0.62890625,0.0378609009,0.00117076109244935
ICEGED_clean,7.44329,1.15977575114485,6.41787,0.943252,0.750383,0.707800265516,2480.12,38.0952380952381,19.047619047619,0,38.0952380952381,0,0,0,4.76190476190476,0,12.5,19,0.791666666666667,0.0512262481,0.00139940972271212
ICISAP_clean,8.79152,1.30937058312768,6.71431,0.851648,0.813247,0.692600181056,2574.44,37.5,18.75,39.0625,0,0,0,0,4.6875,16.6666666666667,12.5,37,0.770833333333333,0.0591919973,0.00098007531888967
ICITEU_charged,19.79523,1.88917869638164,10.47822,0.512865,1.57039,0.80539806735,3486.86,42.8571428571429,26.3736263736264,20.8791208791209,3.2967032967033,0,0,3.2967032967033,3.2967032967033,12.6666666666667,7.69230769230769,109,0.698717948717949,0.0865085349,0.00249023435507874
ICODIP_clean,12.5506,1.26369609914153,9.93166,0.813948,0.841577,0.684999915996,1957.47,46.1538461538462,20.5128205128205,20.5128205128205,10.2564102564103,0,0,0,2.56410256410256,16,5.55555555555556,337,0.780092592592593,0.0540990396,0.00174356314193905
ICODIP01_clean,12.6239,1.26584322030499,9.97272,0.806244,0.850859,0.685999963596,1953.81,46.1538461538462,20.5128205128205,20.5128205128205,10.2564102564103,0,0,0,2.56410256410256,16,5.55555555555556,337,0.780092592592593,0.0532287622,0.00239764130793394
IDEYOF_clean,10.03153,1.62505507821106,6.17304,0.42881,1.88288,0.8073977728,5779.04,48.780487804878,39.0243902439024,0,9.75609756097561,0,0,0,2.4390243902439,0,5,49,0.6125,0.1160646876,0.00340448902550218
IDIWIB_clean,6.62997,1.05273211419099,6.29787,1.04722,0.584403,0.61199850966,1534.25,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,25,0.78125,0.0458492464,0.00138091335409933
IDIWUN_clean,10.73827,1.09130978271916,9.8398,0.874765,0.781924,0.68399974786,1926.45,47.4576271186441,30.5084745762712,16.9491525423729,0,0,0,0,5.08474576271187,6.66666666666667,10.7142857142857,77,0.6875,0.053371465,0.000725153271886744
IDIXAU_clean,9.41711,1.0354571483863,9.09464,0.965845,0.691208,0.66759979076,1736.68,47.0588235294118,27.4509803921569,19.6078431372549,0,0,0,0,5.88235294117647,6.66666666666667,12.5,69,0.71875,0.050516769,0.000460164416058798
IDORAW_clean,10.66058,1.34167745865379,7.94571,0.758358,0.997682,0.756600126156,2623.65,40.7407407407407,14.8148148148148,29.6296296296296,7.40740740740741,0,0,0,7.40740740740741,8,18.1818181818182,145,0.823863636363636,0.0537381853,0.00279740464817926
IFAGON_clean,7.26408,1.22395996562705,5.9349,0.928559,0.670501,0.622599738059,1829.96,39.3939393939394,42.4242424242424,12.1212121212121,3.03030303030303,0,0,0,3.03030303030303,8,7.69230769230769,97,0.466346153846154,0.055001418,0.000932998132426774
IFASOZ_clean,9.64796,1.31741540814376,7.3234,0.745691,0.895545,0.667799846595,2478.17,31.5789473684211,42.1052631578947,21.0526315789474,0,0,0,0,5.26315789473684,8,16.6666666666667,33,0.34375,0.0552248926,0.00189535553973317
IFEHUY_clean,11.31643,1.11734765411327,10.12794,1.037,0.622755,0.645796935,1537.82,44.4444444444444,11.1111111111111,22.2222222222222,0,0,0,11.1111111111111,11.1111111111111,4,25,43,0.895833333333333,0.0422962169,0.000695393505124325
IFUNUU_clean,5.50748,1.34414018645971,4.0974,1.36844,0.418432,0.57259908608,1131.79,48.3870967741936,22.5806451612903,22.5806451612903,0,3.2258064516129,0,0,3.2258064516129,14,6.66666666666667,47,0.783333333333333,0.0382068281,0.00169953550820782
IGAGUU_clean,16.24786,1.25287601833681,12.96845,0.632439,1.21055,0.76559903145,3627.92,39.375,33.75,12.1875,5.625,4.375,0,0,4.6875,5.2,11.9047619047619,145,0.575396825396825,0.0750183993,0.00224658159916614
IGITOJ_clean,9.86619,1.27788139478858,7.72074,2.03715,0.308175,0.62779870125,748.321,22.2222222222222,44.4444444444444,0,7.40740740740741,14.8148148148148,0,0,11.1111111111111,0,50,1,0.00925925925925926,0.0148463871,0.00113760654272996
IGOJEV_clean,6.84915,1.28338623664457,5.33678,1.1268,0.473376,0.5334000768,1213.86,53.3333333333333,29.3333333333333,10.6666666666667,5.33333333333333,0,0,0,1.33333333333333,16,2.5,233,0.728125,0.0412918545,0.000773272352248973
IJASOC_clean,6.30976,1.07299719411615,5.8805,1.0194,0.640576,0.6530031744,1945.99,41.8604651162791,41.8604651162791,13.953488372093,0,0,0,0,2.32558139534884,12,5.55555555555556,19,0.527777777777778,0.0482819095,0.000439878777061506
IJEXIF_clean,6.7342,1.54037591009632,4.37179,1.07253,0.621333,0.66639828249,2072.34,43.9024390243902,17.0731707317073,31.7073170731707,0,0,0,0,7.31707317073171,8.66666666666667,16.6666666666667,117,0.8125,0.0494124371,0.000620459212819214
IJEXIF01_clean,6.79743,1.57157290693696,4.32524,1.08441,0.616187,0.66819934467,2032.1,43.9024390243902,17.0731707317073,31.7073170731707,0,0,0,0,7.31707317073171,8.66666666666667,16.6666666666667,117,0.8125,0.0503163687,0.000844809075280211
IKEBUV_clean,4.87862,1.25496016689518,3.88747,1.29691,0.47621,0.6176015111,1477.73,30,20,40,0,0,0,0,10,8,33.3333333333333,9,0.75,0.0305753208,0.000748632252016941
IKEBUV01_clean,4.90885,1.25917993048519,3.89845,1.28693,0.484565,0.62360123545,1494.65,30,20,40,0,0,0,0,10,8,33.3333333333333,9,0.75,0.0305973378,0.000687886059220409
IKETOH_manual,13.20001,2.05787135195809,6.4144,0.879595,0.810601,0.713000586595,2410.89,46.1538461538462,15.3846153846154,30.7692307692308,0,0,0,0,7.69230769230769,8,16.6666666666667,61,0.847222222222222,0.0578815767,0.00140526681148259
IKOPEF_clean,7.2534,1.66885625343681,4.34633,1.24385,0.460344,0.5725988844,1291.31,48.4848484848485,19.6969696969697,25.7575757575758,0,0,0,0,6.06060606060606,8.5,12.5,52,0.8125,0.037351487,0.000302750640415085
IKOSOQ_clean,5.18747,1.24763279098573,4.15785,1.04558,0.500009,0.52279941022,680.438,43.9393939393939,36.3636363636364,12.1212121212121,6.06060606060606,0,0,0,1.51515151515152,16,3.44827586206897,137,0.59051724137931,0.0403281074,0.000253022699639744
IKOTUZ_clean,16.05073,1.02582599203407,15.64664,1.00283,0.656142,0.65799888186,1511.5,41.1764705882353,17.6470588235294,29.4117647058824,0,0,0,5.88235294117647,5.88235294117647,10,14.2857142857143,199,0.78968253968254,0.0457661196,0.00141186354568375
IKOVAH_clean,16.06628,1.02408919734121,15.68836,1.01053,0.634917,0.64160267601,1505.68,41.1764705882353,17.6470588235294,29.4117647058824,0,0,0,5.88235294117647,5.88235294117647,10,14.2857142857143,199,0.78968253968254,0.0456361407,0.00135383640230906
IKOVEL_clean,15.9244,1.02845289023911,15.48384,0.975432,0.659195,0.64299989724,1571.53,41.1764705882353,17.6470588235294,29.4117647058824,0,0,0,5.88235294117647,5.88235294117647,10,14.2857142857143,199,0.78968253968254,0.0466106987,0.00209888968106177
IKUTIT_clean,6.70756,1.38430073574178,4.84545,1.15517,0.556977,0.64340312109,1960.54,38.7096774193548,29.0322580645161,19.3548387096774,9.67741935483871,0,0,0,3.2258064516129,12,8.33333333333333,16,0.666666666666667,0.047761939,0.00164481124368985
IKUTOZ_clean,6.60931,1.15051569721393,5.74465,1.16881,0.510603,0.59679789243,1457.32,51.2820512820513,28.2051282051282,15.3846153846154,2.56410256410256,0,0,0,2.56410256410256,12,5,30,0.75,0.040045321,0.000294505430228904
IKUTUF_clean,8.78737,2.15027822503683,4.08662,1.10967,0.589005,0.65360117835,1869.94,50.9433962264151,16.9811320754717,22.6415094339623,5.66037735849057,0,0,0,3.77358490566038,12,7.40740740740741,181,0.837962962962963,0.044074012,0.00152900003253884
ILEHUD_clean,5.02137,1.33681111114069,3.75623,1.79998,0.292448,0.52640055104,563.953,12.1212121212121,24.2424242424242,42.4242424242424,0,0,0,12.1212121212121,9.09090909090909,9.33333333333333,75,1,0.03125,0.0205627944,0.000471624288372846
ILIMOH_clean,7.40414,1.29678332358371,5.70962,1.17288,0.430735,0.5052004668,742.093,47.0588235294118,31.3725490196078,0,19.6078431372549,0,0,0,1.96078431372549,0,4.16666666666667,145,0.671296296296296,0.0210555196,0.000642264236741296
IMAGAG_clean,5.63215,1.27435164109132,4.41962,0.709614,0.99378,0.70520020092,4008.23,37.8378378378378,48.6486486486487,0,10.8108108108108,0,0,0,2.7027027027027,0,7.14285714285714,21,0.375,0.081033885,0.00122328770685073
IMAXUR_clean,9.35814,2.32017315502135,4.03338,0.94009,0.668447,0.62840034023,1925.64,46.9387755102041,32.6530612244898,8.16326530612245,9.18367346938776,0,0,0,3.06122448979592,5.33333333333333,6.52173913043478,121,0.657608695652174,0.0564808607,0.000821840507223116
